Player1,Player2,Result
WorkerRush,LightRush,LOSE
WorkerRush,LightRush,LOSE
WorkerRush,LightRush,LOSE
WorkerRush,LightRush,LOSE
WorkerRush,LightRush,LOSE
WorkerRush,LightRush,LOSE
