Player1,Player2,Result
LightRush,WorkerRush,WIN
LightRush,WorkerRush,WIN
LightRush,WorkerRush,WIN
LightRush,WorkerRush,WIN
LightRush,WorkerRush,WIN
LightRush,WorkerRush,WIN
