Player1,Player2,Result
CoacAI,BradyBot,WIN
CoacAI,BradyBot,WIN
CoacAI,BradyBot,WIN
CoacAI,BradyBot,WIN
CoacAI,BradyBot,WIN
CoacAI,BradyBot,WIN
