Player1,Player2,Result
CoacAI,DameBot,WIN
CoacAI,DameBot,WIN
CoacAI,DameBot,WIN
CoacAI,DameBot,WIN
CoacAI,DameBot,WIN
CoacAI,DameBot,WIN
