Player1,Player2,Result
HSBot,RangedRushImproved,LOSE
HSBot,RangedRushImproved,LOSE
HSBot,RangedRushImproved,LOSE
HSBot,RangedRushImproved,LOSE
HSBot,RangedRushImproved,LOSE
HSBot,RangedRushImproved,LOSE
