Player1,Player2,Result
HSBot,CoacAI,LOSE
HSBot,CoacAI,LOSE
HSBot,CoacAI,LOSE
HSBot,CoacAI,LOSE
HSBot,CoacAI,LOSE
HSBot,CoacAI,LOSE
