Player1,Player2,Result
WorkerRush,HSBot,WIN
WorkerRush,HSBot,LOSE
WorkerRush,HSBot,WIN
WorkerRush,HSBot,LOSE
WorkerRush,HSBot,WIN
WorkerRush,HSBot,LOSE
