Player1,Player2,Result
DameBot,RangedRushImproved,DRAW
DameBot,RangedRushImproved,DRAW
DameBot,RangedRushImproved,DRAW
DameBot,RangedRushImproved,DRAW
DameBot,RangedRushImproved,DRAW
DameBot,RangedRushImproved,DRAW
