Player1,Player2,Result
RangedRushImproved,WorkerRush,WIN
RangedRushImproved,WorkerRush,WIN
RangedRushImproved,WorkerRush,WIN
RangedRushImproved,WorkerRush,WIN
RangedRushImproved,WorkerRush,WIN
RangedRushImproved,WorkerRush,WIN
