Player1,Player2,Result
LightRush,CoacAI,LOSE
LightRush,CoacAI,LOSE
LightRush,CoacAI,LOSE
LightRush,CoacAI,LOSE
LightRush,CoacAI,LOSE
LightRush,CoacAI,LOSE
