Player1,Player2,Result
WorkerRush,RangedRushImproved,LOSE
WorkerRush,RangedRushImproved,LOSE
WorkerRush,RangedRushImproved,LOSE
WorkerRush,RangedRushImproved,LOSE
WorkerRush,RangedRushImproved,LOSE
WorkerRush,RangedRushImproved,LOSE
