Player1,Player2,Result
DameBot,HSBot,DRAW
DameBot,HSBot,DRAW
DameBot,HSBot,DRAW
DameBot,HSBot,DRAW
DameBot,HSBot,DRAW
DameBot,HSBot,DRAW
