Player1,Player2,Result
DameBot,LightRush,LOSE
DameBot,LightRush,LOSE
DameBot,LightRush,LOSE
DameBot,LightRush,LOSE
DameBot,LightRush,LOSE
DameBot,LightRush,LOSE
