Player1,Player2,Result
HSBot,BradyBot,LOSE
HSBot,BradyBot,LOSE
HSBot,BradyBot,LOSE
HSBot,BradyBot,LOSE
HSBot,BradyBot,LOSE
HSBot,BradyBot,LOSE
