Player1,Player2,Result
DameBot,RangedRushImproved,LOSE
DameBot,RangedRushImproved,LOSE
DameBot,RangedRushImproved,LOSE
DameBot,RangedRushImproved,LOSE
DameBot,RangedRushImproved,LOSE
DameBot,RangedRushImproved,LOSE
