Player1,Player2,Result
HSBot,WorkerRush,LOSE
HSBot,WorkerRush,LOSE
HSBot,WorkerRush,LOSE
HSBot,WorkerRush,LOSE
HSBot,WorkerRush,LOSE
HSBot,WorkerRush,LOSE
