Player1,Player2,Result
WorkerRush,CoacAI,LOSE
WorkerRush,CoacAI,LOSE
WorkerRush,CoacAI,LOSE
WorkerRush,CoacAI,LOSE
WorkerRush,CoacAI,LOSE
WorkerRush,CoacAI,LOSE
