Player1,Player2,Result
RangedRushImproved,LightRush,WIN
RangedRushImproved,LightRush,LOSE
RangedRushImproved,LightRush,WIN
RangedRushImproved,LightRush,LOSE
RangedRushImproved,LightRush,WIN
RangedRushImproved,LightRush,LOSE
