Player1,Player2,Result
BradyBot,DameBot,WIN
BradyBot,DameBot,WIN
BradyBot,DameBot,WIN
BradyBot,DameBot,WIN
BradyBot,DameBot,WIN
BradyBot,DameBot,WIN
