Player1,Player2,Result
BradyBot,HSBot,WIN
BradyBot,HSBot,WIN
BradyBot,HSBot,WIN
BradyBot,HSBot,WIN
BradyBot,HSBot,WIN
BradyBot,HSBot,WIN
