Player1,Player2,Result
LightRush,RangedRushImproved,WIN
LightRush,RangedRushImproved,WIN
LightRush,RangedRushImproved,WIN
LightRush,RangedRushImproved,WIN
LightRush,RangedRushImproved,WIN
LightRush,RangedRushImproved,WIN
