Player1,Player2,Result
BradyBot,CoacAI,LOSE
BradyBot,CoacAI,LOSE
BradyBot,CoacAI,LOSE
BradyBot,CoacAI,LOSE
BradyBot,CoacAI,LOSE
BradyBot,CoacAI,LOSE
