Player1,Player2,Result
BradyBot,RangedRushImproved,WIN
BradyBot,RangedRushImproved,WIN
BradyBot,RangedRushImproved,WIN
BradyBot,RangedRushImproved,WIN
BradyBot,RangedRushImproved,WIN
BradyBot,RangedRushImproved,WIN
