Player1,Player2,Result
RangedRushImproved,BradyBot,LOSE
RangedRushImproved,BradyBot,LOSE
RangedRushImproved,BradyBot,LOSE
RangedRushImproved,BradyBot,LOSE
RangedRushImproved,BradyBot,LOSE
RangedRushImproved,BradyBot,LOSE
