Player1,Player2,Result
LightRush,BradyBot,LOSE
LightRush,BradyBot,LOSE
LightRush,BradyBot,LOSE
LightRush,BradyBot,LOSE
LightRush,BradyBot,LOSE
LightRush,BradyBot,LOSE
