Player1,Player2,Result
RangedRushImproved,WorkerRush,LOSE
RangedRushImproved,WorkerRush,LOSE
RangedRushImproved,WorkerRush,LOSE
RangedRushImproved,WorkerRush,LOSE
RangedRushImproved,WorkerRush,LOSE
RangedRushImproved,WorkerRush,LOSE
