Player1,Player2,Result
WorkerRush,LightRush,WIN
WorkerRush,LightRush,WIN
WorkerRush,LightRush,WIN
WorkerRush,LightRush,WIN
WorkerRush,LightRush,WIN
WorkerRush,LightRush,WIN
