Player1,Player2,Result
HSBot,WorkerRush,WIN
HSBot,WorkerRush,WIN
HSBot,WorkerRush,WIN
HSBot,WorkerRush,WIN
HSBot,WorkerRush,WIN
HSBot,WorkerRush,WIN
