Player1,Player2,Result
HSBot,BradyBot,WIN
HSBot,BradyBot,WIN
HSBot,BradyBot,LOSE
HSBot,BradyBot,LOSE
HSBot,BradyBot,WIN
HSBot,BradyBot,WIN
