Player1,Player2,Result
HSBot,LightRush,WIN
HSBot,LightRush,LOSE
HSBot,LightRush,LOSE
HSBot,LightRush,LOSE
HSBot,LightRush,LOSE
HSBot,LightRush,LOSE
