Player1,Player2,Result
BradyBot,HSBot,LOSE
BradyBot,HSBot,LOSE
BradyBot,HSBot,WIN
BradyBot,HSBot,WIN
BradyBot,HSBot,LOSE
BradyBot,HSBot,LOSE
