Player1,Player2,Result
CoacAI,HSBot,WIN
CoacAI,HSBot,WIN
CoacAI,HSBot,WIN
CoacAI,HSBot,WIN
CoacAI,HSBot,WIN
CoacAI,HSBot,LOSE
